ano,id_proposicao,id_votacao,orientacao,tipo_lideranca,partido_bloco,casa
NA,NA,2238112-68,Sim,P,DEM,camara
NA,NA,2238112-68,Sim,NA,Governo,camara
NA,NA,2238112-68,Sim,P,CIDADANIA,camara
NA,NA,2238112-68,Não,P,PDT,camara
NA,NA,2238112-68,Sim,P,PSDB,camara
NA,NA,2238112-68,Sim,P,PP,camara
NA,NA,2238112-68,Sim,P,PSC,camara
NA,NA,2238112-68,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2238112-68,Sim,P,AVANTE,camara
NA,NA,2238112-68,Sim,P,PODE,camara
NA,NA,2238112-68,Sim,P,PL,camara
NA,NA,2238112-68,Sim,P,PATRIOTA,camara
NA,NA,2238112-68,Sim,P,PTB,camara
NA,NA,2238112-62,Não,P,PSDB,camara
NA,NA,2238112-62,Sim,P,REDE,camara
NA,NA,2238112-62,Não,P,CIDADANIA,camara
NA,NA,2238112-62,Não,P,PV,camara
NA,NA,2238112-62,Não,B,Maioria,camara
NA,NA,2238112-62,Não,NA,REPUBLICANOS,camara
NA,NA,2238112-62,Sim,P,PDT,camara
NA,NA,2238112-62,Não,P,NOVO,camara
NA,NA,2238112-62,Não,P,DEM,camara
NA,NA,2238112-62,Não,NA,Governo,camara
NA,NA,2238112-62,Não,P,PTB,camara
NA,NA,2238112-62,Não,P,PSD,camara
NA,NA,2238112-62,Não,NA,SOLIDARIEDADE,camara
NA,NA,2238112-62,Sim,P,PCdoB,camara
NA,NA,2238112-62,Não,P,PP,camara
NA,NA,2238112-62,Não,P,PATRIOTA,camara
NA,NA,2238112-62,Não,P,MDB,camara
NA,NA,2238112-62,Sim,P,PSOL,camara
NA,NA,2238112-62,Sim,B,Minoria,camara
NA,NA,2238112-62,Sim,P,PSL,camara
NA,NA,2238112-62,Sim,B,Oposição,camara
NA,NA,2238112-62,Sim,P,PT,camara
NA,NA,2238112-62,Não,P,PROS,camara
NA,NA,2238112-62,Sim,P,PSB,camara
NA,NA,2238112-62,Não,P,PL,camara
NA,NA,2238112-59,Sim,P,REDE,camara
NA,NA,2238112-59,Sim,P,PSB,camara
NA,NA,2238112-59,Não,P,PV,camara
NA,NA,2238112-59,Sim,P,PSL,camara
NA,NA,2238112-59,Sim,B,Minoria,camara
NA,NA,2238112-59,Sim,P,PT,camara
NA,NA,2238112-59,Não,P,PSD,camara
NA,NA,2238112-59,Sim,P,PCdoB,camara
NA,NA,2238112-59,Não,NA,REPUBLICANOS,camara
NA,NA,2238112-59,Não,P,PP,camara
NA,NA,2238112-59,Não,P,PSDB,camara
NA,NA,2238112-59,Não,P,PL,camara
NA,NA,2238112-59,Não,P,PTB,camara
NA,NA,2238112-59,Sim,P,PSOL,camara
NA,NA,2238112-59,Não,NA,SOLIDARIEDADE,camara
NA,NA,2238112-59,Não,P,NOVO,camara
NA,NA,2238112-59,Não,P,DEM,camara
NA,NA,2238112-59,Não,NA,Governo,camara
NA,NA,2238112-59,Sim,P,PDT,camara
NA,NA,2238112-59,Não,P,PROS,camara
NA,NA,2238112-46,Não,P,PV,camara
NA,NA,2238112-46,Não,NA,SOLIDARIEDADE,camara
NA,NA,2238112-46,Não,P,MDB,camara
NA,NA,2238112-46,Sim,P,PCdoB,camara
NA,NA,2238112-46,Sim,B,Oposição,camara
NA,NA,2238112-46,Não,P,PDT,camara
NA,NA,2238112-46,Sim,P,PSL,camara
NA,NA,2238112-46,Sim,P,PSB,camara
NA,NA,2238112-46,Não,P,PSD,camara
NA,NA,2238112-46,Não,P,CIDADANIA,camara
NA,NA,2238112-46,Não,P,PP,camara
NA,NA,2238112-46,Não,NA,Governo,camara
NA,NA,2238112-46,Não,P,PL,camara
NA,NA,2238112-46,Não,P,DEM,camara
NA,NA,2238112-46,Sim,B,Minoria,camara
NA,NA,2238112-46,Não,P,NOVO,camara
NA,NA,2238112-46,Não,P,PSDB,camara
NA,NA,2238112-46,Não,P,PROS,camara
NA,NA,2238112-46,Não,P,PTB,camara
NA,NA,2238112-46,Não,NA,REPUBLICANOS,camara
NA,NA,2238112-46,Não,P,AVANTE,camara
NA,NA,2238112-46,Sim,P,PSOL,camara
NA,NA,2238112-46,Sim,P,PODE,camara
NA,NA,2238112-46,Sim,P,REDE,camara
NA,NA,2238112-46,Sim,P,PT,camara
NA,NA,2238112-32,Sim,P,PCdoB,camara
NA,NA,2238112-32,Não,NA,Governo,camara
NA,NA,2238112-32,Não,P,PSDB,camara
NA,NA,2238112-32,Sim,P,REDE,camara
NA,NA,2238112-32,Não,P,MDB,camara
NA,NA,2238112-32,Não,P,CIDADANIA,camara
NA,NA,2238112-32,Sim,P,PT,camara
NA,NA,2238112-32,Não,NA,REPUBLICANOS,camara
NA,NA,2238112-32,Não,P,PL,camara
NA,NA,2238112-32,Sim,B,Minoria,camara
NA,NA,2238112-32,Não,NA,SOLIDARIEDADE,camara
NA,NA,2238112-32,Sim,P,PODE,camara
NA,NA,2238112-32,Não,P,PROS,camara
NA,NA,2238112-32,Não,P,PSD,camara
NA,NA,2238112-32,Não,P,NOVO,camara
NA,NA,2238112-32,Sim,P,PDT,camara
NA,NA,2238112-32,Sim,B,Oposição,camara
NA,NA,2238112-32,Não,P,DEM,camara
NA,NA,2238112-32,Sim,P,PSOL,camara
NA,NA,2238112-32,Sim,P,PSL,camara
NA,NA,2238112-32,Não,P,PTB,camara
NA,NA,2238112-32,Não,P,AVANTE,camara
NA,NA,2238112-32,Não,P,PP,camara
NA,NA,2238112-32,Sim,P,PSB,camara
NA,NA,2242322-7,Sim,P,PT,camara
NA,NA,2242322-7,Sim,P,PATRIOTA,camara
NA,NA,2242322-7,Sim,NA,REPUBLICANOS,camara
NA,NA,2242322-7,Sim,P,PP,camara
NA,NA,2242322-7,Sim,P,PROS,camara
NA,NA,2242322-7,Sim,P,PSC,camara
NA,NA,2242322-7,Sim,B,Minoria,camara
NA,NA,2242322-7,Sim,P,CIDADANIA,camara
NA,NA,2242322-7,Sim,P,REDE,camara
NA,NA,2242322-7,Sim,NA,Governo,camara
NA,NA,2242322-7,Sim,P,PSDB,camara
NA,NA,2242322-7,Sim,B,Oposição,camara
NA,NA,2242322-7,Sim,P,PSL,camara
NA,NA,2242322-7,Sim,P,PDT,camara
NA,NA,2242322-7,Sim,P,PCdoB,camara
NA,NA,2242322-7,Sim,P,AVANTE,camara
NA,NA,2242322-7,Sim,P,PV,camara
NA,NA,2242322-7,Sim,P,DEM,camara
NA,NA,2242322-7,Sim,P,PSB,camara
NA,NA,2242322-7,Sim,P,PODE,camara
NA,NA,2242322-7,Sim,P,PTB,camara
NA,NA,2242322-7,Sim,P,PSD,camara
NA,NA,2242322-7,Sim,B,Maioria,camara
NA,NA,2242322-7,Sim,P,PL,camara
NA,NA,2242322-7,Sim,P,PSOL,camara
NA,NA,2242322-7,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2242322-7,Não,P,NOVO,camara
NA,NA,2242322-7,Sim,P,MDB,camara
NA,NA,2244773-6,Sim,P,DEM,camara
NA,NA,2244773-6,Não,P,PT,camara
NA,NA,2244773-6,Sim,P,CIDADANIA,camara
NA,NA,2244773-6,Não,P,PDT,camara
NA,NA,2244773-6,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2244773-6,Sim,P,PSL,camara
NA,NA,2244773-6,Não,P,PSB,camara
NA,NA,2244773-6,Sim,P,PL,camara
NA,NA,2244773-6,Sim,P,PTB,camara
NA,NA,2244773-6,Sim,P,NOVO,camara
NA,NA,2244773-6,Sim,P,PV,camara
NA,NA,2244773-6,Não,P,PSOL,camara
NA,NA,2244773-6,Sim,P,PCdoB,camara
NA,NA,2244773-6,Sim,P,REDE,camara
NA,NA,2244773-6,Sim,P,MDB,camara
NA,NA,2244773-6,Sim,NA,Governo,camara
NA,NA,2244773-6,Não,B,Minoria,camara
NA,NA,2244773-6,Sim,P,PSDB,camara
NA,NA,2244773-6,Sim,P,PATRIOTA,camara
NA,NA,2244773-6,Sim,P,PP,camara
NA,NA,2244773-6,Sim,NA,REPUBLICANOS,camara
NA,NA,2244773-6,Sim,P,AVANTE,camara
NA,NA,2244773-6,Não,B,Oposição,camara
NA,NA,2244773-6,Sim,P,PODE,camara
NA,NA,2244773-6,Sim,P,PSD,camara
NA,NA,2244773-6,Sim,P,PSC,camara
NA,NA,2244773-6,Sim,B,Maioria,camara
NA,NA,2244773-6,Sim,P,PROS,camara
NA,NA,2247459-6,Liberado,B,Minoria,camara
NA,NA,2247459-6,Não,NA,Governo,camara
NA,NA,2247459-6,Não,P,PL,camara
NA,NA,2247459-6,Não,P,NOVO,camara
NA,NA,2247459-6,Não,NA,REPUBLICANOS,camara
NA,NA,2247459-6,Não,P,PSD,camara
NA,NA,2247459-6,Não,P,PSB,camara
NA,NA,2242400-83,Não,P,PDT,camara
NA,NA,2242400-83,Não,P,PSL,camara
NA,NA,2242400-83,Sim,B,Maioria,camara
NA,NA,2242400-83,Não,NA,SOLIDARIEDADE,camara
NA,NA,2242400-83,Sim,P,DEM,camara
NA,NA,2242400-83,Não,P,NOVO,camara
NA,NA,2242400-83,Sim,P,PSDB,camara
NA,NA,2242400-83,Sim,NA,Governo,camara
NA,NA,2242400-83,Sim,P,AVANTE,camara
NA,NA,2242400-83,Sim,P,PL,camara
NA,NA,2242400-83,Sim,P,PATRIOTA,camara
NA,NA,2242400-83,Não,P,PSOL,camara
NA,NA,2242400-83,Sim,P,PV,camara
NA,NA,2242400-83,Não,P,REDE,camara
NA,NA,2242400-83,Sim,P,MDB,camara
NA,NA,2242400-83,Sim,P,PSD,camara
NA,NA,2242400-83,Não,P,PCdoB,camara
NA,NA,2242400-83,Não,P,PSB,camara
NA,NA,2242400-83,Não,P,CIDADANIA,camara
NA,NA,2242400-83,Não,P,PT,camara
NA,NA,2242400-83,Sim,NA,REPUBLICANOS,camara
NA,NA,2242400-83,Liberado,P,PTB,camara
NA,NA,2242400-83,Sim,P,PODE,camara
NA,NA,2242400-83,Sim,P,PP,camara
NA,NA,2242400-83,Não,B,Minoria,camara
NA,NA,2241662-137,Não,P,PSB,camara
NA,NA,2241662-137,Sim,P,DEM,camara
NA,NA,2241662-137,Sim,P,PSL,camara
NA,NA,2241662-137,Não,P,PDT,camara
NA,NA,2241662-137,Sim,P,PROS,camara
NA,NA,2241662-137,Não,P,PCdoB,camara
NA,NA,2241662-137,Não,P,PT,camara
NA,NA,2241662-137,Sim,P,PP,camara
NA,NA,2241662-137,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-137,Sim,P,PTB,camara
NA,NA,2241662-137,Sim,P,PL,camara
NA,NA,2241662-137,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-137,Sim,P,NOVO,camara
NA,NA,2241662-137,Não,P,REDE,camara
NA,NA,2241662-137,Sim,P,PSDB,camara
NA,NA,2241662-137,Sim,P,PODE,camara
NA,NA,2241662-137,Sim,P,AVANTE,camara
NA,NA,2241662-137,Não,P,PSOL,camara
NA,NA,2241662-137,Sim,P,CIDADANIA,camara
NA,NA,2241662-137,Sim,NA,Governo,camara
NA,NA,2241662-137,Sim,P,MDB,camara
NA,NA,2241662-137,Não,B,Minoria,camara
NA,NA,2241662-131,Não,B,Minoria,camara
NA,NA,2241662-131,Sim,NA,Governo,camara
NA,NA,2241662-131,Sim,P,PODE,camara
NA,NA,2241662-131,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-131,Sim,P,PTB,camara
NA,NA,2241662-131,Sim,P,PROS,camara
NA,NA,2241662-131,Não,P,PSOL,camara
NA,NA,2241662-131,Sim,P,PSL,camara
NA,NA,2241662-131,Sim,P,DEM,camara
NA,NA,2241662-131,Não,P,PDT,camara
NA,NA,2241662-131,Não,P,PV,camara
NA,NA,2241662-131,Não,B,Oposição,camara
NA,NA,2241662-131,Sim,P,CIDADANIA,camara
NA,NA,2241662-131,Não,P,PCdoB,camara
NA,NA,2241662-131,Não,P,REDE,camara
NA,NA,2241662-131,Sim,P,PL,camara
NA,NA,2241662-131,Sim,P,PSD,camara
NA,NA,2241662-131,Sim,P,PP,camara
NA,NA,2241662-131,Sim,P,MDB,camara
NA,NA,2241662-131,Não,P,PT,camara
NA,NA,2241662-131,Sim,P,PSDB,camara
NA,NA,2241662-131,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-131,Sim,P,NOVO,camara
NA,NA,2241662-131,Não,P,PSB,camara
NA,NA,2241662-131,Sim,P,AVANTE,camara
NA,NA,2241662-123,Não,B,Minoria,camara
NA,NA,2241662-123,Sim,P,PP,camara
NA,NA,2241662-123,Sim,P,PSL,camara
NA,NA,2241662-123,Não,P,PSB,camara
NA,NA,2241662-123,Não,P,CIDADANIA,camara
NA,NA,2241662-123,Sim,P,PTB,camara
NA,NA,2241662-123,Sim,P,PL,camara
NA,NA,2241662-123,Sim,P,PSDB,camara
NA,NA,2241662-123,Não,P,PCdoB,camara
NA,NA,2241662-123,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-123,Não,P,REDE,camara
NA,NA,2241662-123,Sim,P,NOVO,camara
NA,NA,2241662-123,Sim,P,PV,camara
NA,NA,2241662-123,Não,P,PT,camara
NA,NA,2241662-123,Sim,NA,Governo,camara
NA,NA,2241662-123,Não,P,PSOL,camara
NA,NA,2241662-123,Sim,P,MDB,camara
NA,NA,2241662-123,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-123,Sim,P,PODE,camara
NA,NA,2241662-123,Sim,P,AVANTE,camara
NA,NA,2241662-123,Sim,P,PROS,camara
NA,NA,2241662-123,Não,P,PDT,camara
NA,NA,2241662-118,Não,P,REDE,camara
NA,NA,2241662-118,Sim,P,AVANTE,camara
NA,NA,2241662-118,Não,P,PCdoB,camara
NA,NA,2241662-118,Sim,P,PTB,camara
NA,NA,2241662-118,Não,B,Oposição,camara
NA,NA,2241662-118,Não,P,PSOL,camara
NA,NA,2241662-118,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-118,Sim,P,PSDB,camara
NA,NA,2241662-118,Sim,P,PSL,camara
NA,NA,2241662-118,Não,P,PT,camara
NA,NA,2241662-118,Sim,P,PP,camara
NA,NA,2241662-118,Sim,P,PL,camara
NA,NA,2241662-118,Não,P,PSB,camara
NA,NA,2241662-118,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-118,Sim,NA,Governo,camara
NA,NA,2241662-118,Sim,P,MDB,camara
NA,NA,2241662-118,Não,B,Minoria,camara
NA,NA,2241662-118,Não,P,PDT,camara
NA,NA,2241662-118,Sim,P,CIDADANIA,camara
NA,NA,2241662-118,Sim,P,PODE,camara
NA,NA,2241662-118,Sim,P,NOVO,camara
NA,NA,2241662-118,Sim,P,DEM,camara
NA,NA,2241662-118,Sim,P,PROS,camara
NA,NA,2241662-117,Não,P,PSB,camara
NA,NA,2241662-117,Sim,NA,Governo,camara
NA,NA,2241662-117,Sim,P,PSD,camara
NA,NA,2241662-117,Sim,P,PP,camara
NA,NA,2241662-117,Não,P,PSOL,camara
NA,NA,2241662-117,Sim,P,PV,camara
NA,NA,2241662-117,Não,B,Minoria,camara
NA,NA,2241662-117,Liberado,P,DEM,camara
NA,NA,2241662-117,Não,P,PCdoB,camara
NA,NA,2241662-117,Sim,P,PL,camara
NA,NA,2241662-117,Sim,P,CIDADANIA,camara
NA,NA,2241662-117,Não,P,PDT,camara
NA,NA,2241662-117,Sim,P,PSL,camara
NA,NA,2241662-117,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-117,Sim,P,PODE,camara
NA,NA,2241662-117,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-117,Sim,P,PTB,camara
NA,NA,2241662-117,Sim,P,AVANTE,camara
NA,NA,2241662-117,Sim,P,PSDB,camara
NA,NA,2241662-117,Não,P,PT,camara
NA,NA,2241662-117,Sim,P,MDB,camara
NA,NA,2241662-117,Não,B,Oposição,camara
NA,NA,2241662-117,Não,P,REDE,camara
NA,NA,2241662-117,Sim,B,Maioria,camara
NA,NA,2241662-117,Sim,P,NOVO,camara
NA,NA,2241662-109,Sim,P,PV,camara
NA,NA,2241662-109,Não,P,PSD,camara
NA,NA,2241662-109,Não,NA,SOLIDARIEDADE,camara
NA,NA,2241662-109,Sim,P,PDT,camara
NA,NA,2241662-109,Sim,P,REDE,camara
NA,NA,2241662-109,Não,P,MDB,camara
NA,NA,2241662-109,Sim,P,PCdoB,camara
NA,NA,2241662-109,Sim,P,PSB,camara
NA,NA,2241662-109,Sim,P,PROS,camara
NA,NA,2241662-109,Não,P,CIDADANIA,camara
NA,NA,2241662-109,Não,P,PL,camara
NA,NA,2241662-109,Sim,B,Minoria,camara
NA,NA,2241662-109,Não,P,DEM,camara
NA,NA,2241662-109,Não,P,AVANTE,camara
NA,NA,2241662-109,Não,P,PSL,camara
NA,NA,2241662-109,Não,P,NOVO,camara
NA,NA,2241662-109,Sim,P,PSOL,camara
NA,NA,2241662-109,Não,P,PP,camara
NA,NA,2241662-109,Sim,P,PT,camara
NA,NA,2241662-109,Não,P,PODE,camara
NA,NA,2241662-103,Sim,P,PSL,camara
NA,NA,2241662-103,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-103,Sim,P,NOVO,camara
NA,NA,2241662-103,Não,P,REDE,camara
NA,NA,2241662-103,Não,P,PV,camara
NA,NA,2241662-103,Não,P,PCdoB,camara
NA,NA,2241662-103,Sim,P,PSD,camara
NA,NA,2241662-103,Sim,P,PSDB,camara
NA,NA,2241662-103,Sim,P,PL,camara
NA,NA,2241662-103,Sim,NA,Governo,camara
NA,NA,2241662-103,Sim,P,CIDADANIA,camara
NA,NA,2241662-103,Sim,P,PROS,camara
NA,NA,2241662-103,Sim,P,MDB,camara
NA,NA,2241662-103,Sim,B,Maioria,camara
NA,NA,2241662-103,Não,P,DEM,camara
NA,NA,2241662-103,Sim,P,PODE,camara
NA,NA,2241662-103,Não,B,Oposição,camara
NA,NA,2241662-103,Sim,P,PP,camara
NA,NA,2241662-103,Sim,P,AVANTE,camara
NA,NA,2241662-103,Não,B,Minoria,camara
NA,NA,2241662-103,Não,P,PSOL,camara
NA,NA,2241662-103,Não,P,PT,camara
NA,NA,2241662-103,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-103,Não,P,PSB,camara
NA,NA,2241662-103,Sim,P,PTB,camara
NA,NA,2241662-103,Não,P,PDT,camara
NA,NA,2241662-98,Não,P,DEM,camara
NA,NA,2241662-98,Não,P,PSD,camara
NA,NA,2241662-98,Não,P,PL,camara
NA,NA,2241662-98,Não,P,PSDB,camara
NA,NA,2241662-98,Sim,B,Oposição,camara
NA,NA,2241662-98,Sim,P,PCdoB,camara
NA,NA,2241662-98,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-98,Sim,P,CIDADANIA,camara
NA,NA,2241662-98,Não,P,NOVO,camara
NA,NA,2241662-98,Sim,B,Minoria,camara
NA,NA,2241662-98,Não,P,PP,camara
NA,NA,2241662-98,Não,P,PODE,camara
NA,NA,2241662-98,Sim,P,REDE,camara
NA,NA,2241662-98,Sim,P,PT,camara
NA,NA,2241662-98,Não,P,MDB,camara
NA,NA,2241662-98,Sim,P,PSB,camara
NA,NA,2241662-98,Não,NA,Governo,camara
NA,NA,2241662-98,Sim,P,PSOL,camara
NA,NA,2241662-98,Não,P,PSL,camara
NA,NA,2241662-98,Não,P,PTB,camara
NA,NA,2241662-98,Sim,P,PV,camara
NA,NA,2241662-98,Sim,P,PDT,camara
NA,NA,2241662-96,Sim,P,PSD,camara
NA,NA,2241662-96,Sim,P,DEM,camara
NA,NA,2241662-96,Sim,P,PODE,camara
NA,NA,2241662-96,Sim,P,PSDB,camara
NA,NA,2241662-96,Não,B,Minoria,camara
NA,NA,2241662-96,Sim,NA,Governo,camara
NA,NA,2241662-96,Não,P,REDE,camara
NA,NA,2241662-96,Não,B,Oposição,camara
NA,NA,2241662-96,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-96,Sim,P,PL,camara
NA,NA,2241662-96,Sim,P,MDB,camara
NA,NA,2241662-96,Não,P,CIDADANIA,camara
NA,NA,2241662-96,Sim,P,PSL,camara
NA,NA,2241662-96,Não,NA,SOLIDARIEDADE,camara
NA,NA,2241662-96,Sim,P,NOVO,camara
NA,NA,2241662-96,Não,P,PT,camara
NA,NA,2241662-96,Sim,P,PTB,camara
NA,NA,2241662-96,Não,P,PSOL,camara
NA,NA,2241662-96,Não,P,PSB,camara
NA,NA,2241662-96,Não,P,PCdoB,camara
NA,NA,2241662-96,Não,P,PV,camara
NA,NA,2241662-96,Sim,P,PROS,camara
NA,NA,2241662-96,Sim,P,PP,camara
NA,NA,2241662-96,Sim,P,AVANTE,camara
NA,NA,2241662-96,Não,P,PDT,camara
NA,NA,2241662-93,Sim,P,REDE,camara
NA,NA,2241662-93,Sim,B,Minoria,camara
NA,NA,2241662-93,Não,P,PL,camara
NA,NA,2241662-93,Sim,P,PCdoB,camara
NA,NA,2241662-93,Não,P,PROS,camara
NA,NA,2241662-93,Sim,P,PDT,camara
NA,NA,2241662-93,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-93,Não,P,PSD,camara
NA,NA,2241662-93,Não,P,AVANTE,camara
NA,NA,2241662-93,Não,P,PODE,camara
NA,NA,2241662-93,Não,NA,Governo,camara
NA,NA,2241662-93,Não,B,Maioria,camara
NA,NA,2241662-93,Não,P,PSDB,camara
NA,NA,2241662-93,Sim,P,PSB,camara
NA,NA,2241662-93,Não,P,NOVO,camara
NA,NA,2241662-93,Não,P,PSL,camara
NA,NA,2241662-93,Sim,P,PSOL,camara
NA,NA,2241662-93,Não,P,DEM,camara
NA,NA,2241662-93,Sim,P,PT,camara
NA,NA,2241662-93,Não,P,PP,camara
NA,NA,2241662-93,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-93,Não,P,PTB,camara
NA,NA,2241662-93,Sim,P,PV,camara
NA,NA,2241662-93,Sim,P,CIDADANIA,camara
NA,NA,2241662-93,Sim,B,Oposição,camara
NA,NA,2241662-93,Não,P,PSC,camara
NA,NA,2241662-93,Não,P,MDB,camara
NA,NA,2241662-90,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-90,Não,P,DEM,camara
NA,NA,2241662-90,Não,P,PSC,camara
NA,NA,2241662-90,Sim,P,PSOL,camara
NA,NA,2241662-90,Não,P,PODE,camara
NA,NA,2241662-90,Não,P,MDB,camara
NA,NA,2241662-90,Sim,P,PT,camara
NA,NA,2241662-90,Não,NA,Governo,camara
NA,NA,2241662-90,Não,P,PSDB,camara
NA,NA,2241662-90,Sim,P,PCdoB,camara
NA,NA,2241662-90,Não,P,PP,camara
NA,NA,2241662-90,Não,P,CIDADANIA,camara
NA,NA,2241662-90,Sim,B,Oposição,camara
NA,NA,2241662-90,Sim,P,PDT,camara
NA,NA,2241662-90,Não,NA,SOLIDARIEDADE,camara
NA,NA,2241662-90,Sim,P,PSB,camara
NA,NA,2241662-90,Não,P,PL,camara
NA,NA,2241662-90,Sim,P,REDE,camara
NA,NA,2241662-90,Não,P,PSD,camara
NA,NA,2241662-90,Não,P,PROS,camara
NA,NA,2241662-90,Não,P,PV,camara
NA,NA,2241662-90,Não,P,PSL,camara
NA,NA,2241662-90,Não,P,AVANTE,camara
NA,NA,2241662-90,Sim,B,Minoria,camara
NA,NA,2241662-90,Não,P,PTB,camara
NA,NA,2241662-90,Não,P,NOVO,camara
NA,NA,2241662-85,Sim,P,PSDB,camara
NA,NA,2241662-85,Sim,P,MDB,camara
NA,NA,2241662-85,Sim,P,DEM,camara
NA,NA,2241662-85,Sim,P,PL,camara
NA,NA,2241662-85,Sim,P,PTB,camara
NA,NA,2241662-85,Não,P,PT,camara
NA,NA,2241662-85,Sim,P,PODE,camara
NA,NA,2241662-85,Sim,P,PSD,camara
NA,NA,2241662-85,Sim,P,PP,camara
NA,NA,2241662-85,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-85,Não,B,Oposição,camara
NA,NA,2241662-85,Sim,P,AVANTE,camara
NA,NA,2241662-85,Não,P,PSOL,camara
NA,NA,2241662-85,Não,P,REDE,camara
NA,NA,2241662-85,Sim,P,NOVO,camara
NA,NA,2241662-85,Sim,P,PSC,camara
NA,NA,2241662-85,Sim,P,PROS,camara
NA,NA,2241662-85,Não,P,PDT,camara
NA,NA,2241662-85,Não,P,PCdoB,camara
NA,NA,2241662-85,Sim,P,PV,camara
NA,NA,2241662-85,Sim,P,PSL,camara
NA,NA,2241662-85,Não,P,PSB,camara
NA,NA,2241662-85,Sim,NA,Governo,camara
NA,NA,2241662-85,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-85,Não,B,Minoria,camara
NA,NA,2241662-81,Não,P,PODE,camara
NA,NA,2241662-81,Não,NA,REPUBLICANOS,camara
NA,NA,2241662-81,Não,NA,Governo,camara
NA,NA,2241662-81,Não,P,PSD,camara
NA,NA,2241662-81,Não,P,MDB,camara
NA,NA,2241662-81,Sim,P,PDT,camara
NA,NA,2241662-81,Não,P,NOVO,camara
NA,NA,2241662-81,Não,P,PSL,camara
NA,NA,2241662-81,Sim,B,Minoria,camara
NA,NA,2241662-81,Sim,P,PSB,camara
NA,NA,2241662-81,Não,P,PSC,camara
NA,NA,2241662-81,Sim,P,PT,camara
NA,NA,2241662-81,Não,P,PP,camara
NA,NA,2241662-81,Sim,B,Oposição,camara
NA,NA,2241662-81,Não,P,CIDADANIA,camara
NA,NA,2241662-81,Não,P,DEM,camara
NA,NA,2241662-81,Sim,P,PSOL,camara
NA,NA,2241662-81,Não,P,PTB,camara
NA,NA,2241662-81,Não,P,AVANTE,camara
NA,NA,2241662-81,Não,P,PL,camara
NA,NA,2241662-81,Não,P,PSDB,camara
NA,NA,2241662-81,Sim,P,REDE,camara
NA,NA,2241662-81,Não,NA,SOLIDARIEDADE,camara
NA,NA,2241662-81,Sim,P,PCdoB,camara
NA,NA,2241662-81,Não,P,PV,camara
NA,NA,2241662-79,Não,P,PSB,camara
NA,NA,2241662-79,Não,P,PCdoB,camara
NA,NA,2241662-79,Sim,P,MDB,camara
NA,NA,2241662-79,Não,B,Oposição,camara
NA,NA,2241662-79,Sim,NA,SOLIDARIEDADE,camara
NA,NA,2241662-79,Sim,P,NOVO,camara
NA,NA,2241662-79,Sim,P,PSDB,camara
NA,NA,2241662-79,Sim,P,PSC,camara
NA,NA,2241662-79,Sim,P,PODE,camara
NA,NA,2241662-79,Não,P,PSOL,camara
NA,NA,2241662-79,Sim,P,PV,camara
NA,NA,2241662-79,Sim,P,PTB,camara
NA,NA,2241662-79,Sim,NA,Governo,camara
NA,NA,2241662-79,Sim,P,DEM,camara
NA,NA,2241662-79,Sim,P,PP,camara
NA,NA,2241662-79,Sim,P,AVANTE,camara
NA,NA,2241662-79,Não,P,PDT,camara
NA,NA,2241662-79,Sim,P,PSD,camara
NA,NA,2241662-79,Não,P,REDE,camara
NA,NA,2241662-79,Sim,P,PSL,camara
NA,NA,2241662-79,Sim,P,PL,camara
NA,NA,2241662-79,Sim,P,PROS,camara
NA,NA,2241662-79,Sim,P,CIDADANIA,camara
NA,NA,2241662-79,Não,B,Minoria,camara
NA,NA,2241662-79,Sim,NA,REPUBLICANOS,camara
NA,NA,2241662-79,Não,P,PT,camara
NA,NA,2241662-77,Sim,P,PSC,camara
NA,NA,2241662-77,Sim,P,PDT,camara
NA,NA,2241662-77,Sim,P,PROS,camara
NA,NA,2241662-77,Sim,P,PP,camara
NA,NA,2241662-77,Sim,P,PSDB,camara
NA,NA,2241662-77,Liberado,B,Minoria,camara
NA,NA,2241662-77,Sim,NA,Governo,camara
NA,NA,2241662-77,Não,P,PT,camara
NA,NA,2241662-77,Sim,P,AVANTE,camara
NA,NA,2241662-77,Sim,P,DEM,camara
NA,NA,2241662-77,Sim,P,PSL,camara
